ROWID,N_RETURNEES,DEST,check_ESC_OBS_MED_by_dest,N_ESC,N_ESC_LEAD
2011_195,NA,Nigeria,NA,NA,NA
2011_201,NA,Iraq,NA,NA,NA
2011_208,NA,Nigeria,NA,NA,NA
2011_214,NA,Georgia,NA,NA,NA
2011_218,NA,Serbia,NA,NA,NA
2011_223,NA,Kosovo,NA,NA,NA
2011_228,NA,Iraq,NA,NA,NA
2011_229,NA,Iraq,NA,NA,NA
2011_230,NA,Iraq,NA,NA,NA
2011_231,NA,Iraq,NA,NA,NA
2011_232,NA,Iraq,NA,NA,NA
2011_233,NA,Iraq,NA,NA,NA
2011_234,NA,Iraq,NA,NA,NA
2011_239,NA,Nigeria,NA,NA,NA
2011_241,NA,Nigeria,NA,NA,NA
2011_249,NA,Pakistan,NA,NA,NA
2011_250,NA,Pakistan,NA,NA,NA
2011_251,NA,Pakistan,NA,NA,NA
2011_256,NA,Colombia,NA,NA,NA
2011_262,NA,Nigeria,NA,NA,NA
2011_269,NA,Kosovo,NA,NA,NA
2011_271,NA,Iraq,NA,NA,NA
2011_273,NA,Iraq,NA,NA,NA
2011_274,NA,Iraq,NA,NA,NA
2011_276,NA,Nigeria,NA,NA,NA
2011_283,NA,Nigeria,NA,NA,NA
2011_101,NA,Nigeria,NA,NA,NA
2011_134,NA,Ukraine,NA,NA,NA
2011_142,NA,Ecuador,NA,NA,NA
2011_151,NA,Nigeria,NA,NA,NA
2011_214,NA,Ukraine,NA,NA,NA
2011_256,NA,Dominican Republic,NA,NA,NA
2010_1,18,Kosovo,NA,NA,NA
2010_2,0.5,Kosovo,NA,NA,NA
2010_3,1.5,Kosovo,NA,NA,NA
2010_4,2,Kosovo,NA,NA,NA
2010_5,4.5,Kosovo,NA,NA,NA
2010_7,15,Nigeria,NA,NA,NA
2010_9,9,Nigeria,NA,NA,NA
2010_10,2,Nigeria,NA,NA,NA
2010_11,15,Nigeria,NA,NA,NA
2010_12,3,Nigeria,NA,NA,NA
2010_13,5,Nigeria,NA,NA,NA
2010_14,8,Nigeria,NA,NA,NA
2010_15,3,Nigeria,NA,NA,NA
2010_16,2,Nigeria,NA,NA,NA
2010_17,1,Nigeria,NA,NA,NA
2010_19,56,Colombia,NA,NA,NA
2010_20,0.5,Colombia,NA,NA,NA
2010_21,0,Colombia,NA,NA,NA
2010_22,0,Colombia,NA,NA,NA
2010_23,2.5,Colombia,NA,NA,NA
2010_29,35,Nigeria,NA,NA,NA
2010_30,23,Nigeria,NA,NA,NA
2010_32,2,Nigeria,NA,NA,NA
2010_33,17,Nigeria,NA,NA,NA
2010_35,24,Kosovo,NA,NA,NA
2010_36,1,Kosovo,NA,NA,NA
2010_37,1.5,Kosovo,NA,NA,NA
2010_38,0.5,Kosovo,NA,NA,NA
2010_40,15,Georgia,NA,NA,NA
2010_41,3,Georgia,NA,NA,NA
2010_42,5,Georgia,NA,NA,NA
2010_43,9,Georgia,NA,NA,NA
2010_44,1,Georgia,NA,NA,NA
2010_45,2,Georgia,NA,NA,NA
2010_47,35,Iraq,NA,NA,NA
2010_48,9,Iraq,NA,NA,NA
2010_50,6,Nigeria,NA,NA,NA
2010_51,1,Nigeria,NA,NA,NA
2010_52,3.5,Nigeria,NA,NA,NA
2010_53,1,Nigeria,NA,NA,NA
2010_54,10.5,Nigeria,NA,NA,NA
2010_55,0.5,Nigeria,NA,NA,NA
2010_56,0.5,Nigeria,NA,NA,NA
2010_57,0.5,Nigeria,NA,NA,NA
2010_58,0.5,Nigeria,NA,NA,NA
2010_60,0,Nigeria,NA,NA,NA
2010_61,3,Nigeria,NA,NA,NA
2010_62,30,Nigeria,NA,NA,NA
2010_63,3,Nigeria,NA,NA,NA
2010_64,5,Nigeria,NA,NA,NA
2010_65,5,Nigeria,NA,NA,NA
2010_67,12.5,Kosovo,NA,NA,NA
2010_68,2.5,Kosovo,NA,NA,NA
2010_69,0.5,Kosovo,NA,NA,NA
2010_71,25,Nigeria,NA,NA,NA
2010_72,5,Nigeria,NA,NA,NA
2010_73,6,Nigeria,NA,NA,NA
2010_74,5,Nigeria,NA,NA,NA
2010_75,10,Nigeria,NA,NA,NA
2010_77,4,Georgia,NA,NA,NA
2010_78,2,Georgia,NA,NA,NA
2010_79,1,Georgia,NA,NA,NA
2010_80,6.5,Georgia,NA,NA,NA
2010_81,1.5,Georgia,NA,NA,NA
2010_83,11,Georgia,NA,NA,NA
2010_84,16,Georgia,NA,NA,NA
2010_86,43,Kosovo,NA,NA,NA
2010_87,25,Kosovo,NA,NA,NA
2010_88,5,Kosovo,NA,NA,NA
2010_89,12,Kosovo,NA,NA,NA
2010_91,5,Nigeria,NA,NA,NA
2010_92,2,Nigeria,NA,NA,NA
2010_93,2,Nigeria,NA,NA,NA
2010_94,7,Nigeria,NA,NA,NA
2010_96,23,Nigeria,NA,NA,NA
2010_97,5,Nigeria,NA,NA,NA
2010_99,4,Georgia,NA,NA,NA
2010_100,6,Georgia,NA,NA,NA
2010_101,1.5,Georgia,NA,NA,NA
2010_102,0,Georgia,NA,NA,NA
2010_103,2.5,Georgia,NA,NA,NA
2010_105,22,Nigeria,NA,NA,NA
2010_106,5,Nigeria,NA,NA,NA
2010_107,1,Nigeria,NA,NA,NA
2010_108,2,Nigeria,NA,NA,NA
2010_109,15,Nigeria,NA,NA,NA
2010_111,46.5,Colombia,NA,NA,NA
2010_112,1,Colombia,NA,NA,NA
2010_113,0.5,Colombia,NA,NA,NA
2010_114,0.5,Colombia,NA,NA,NA
2010_116,29,Kosovo,NA,NA,NA
2010_117,8,Kosovo,NA,NA,NA
2010_118,17,Kosovo,NA,NA,NA
2010_120,13,Ukraine,NA,NA,NA
2010_121,1,Ukraine,NA,NA,NA
2010_122,8,Ukraine,NA,NA,NA
2010_123,0,Ukraine,NA,NA,NA
2010_125,28,Iraq,NA,NA,NA
2010_126,9,Iraq,NA,NA,NA
2010_127,0,Iraq,NA,NA,NA
2010_128,8,Iraq,NA,NA,NA
2010_129,11,Iraq,NA,NA,NA
2010_131,15,Nigeria,NA,NA,NA
2010_132,14,Nigeria,NA,NA,NA
2010_133,3,Nigeria,NA,NA,NA
2010_134,7,Nigeria,NA,NA,NA
2010_135,2,Nigeria,NA,NA,NA
2010_137,2,Nigeria,NA,NA,NA
2010_139,32,Nigeria,NA,NA,NA
2010_140,9,Nigeria,NA,NA,NA
2010_141,1,Nigeria,NA,NA,NA
2010_142,3,Nigeria,NA,NA,NA
2010_144,21,Kosovo,NA,NA,NA
2010_145,25,Kosovo,NA,NA,NA
2010_146,3,Kosovo,NA,NA,NA
2010_147,11,Kosovo,NA,NA,NA
2010_149,21,Georgia,NA,NA,NA
2010_150,4,Georgia,NA,NA,NA
2010_151,1,Georgia,NA,NA,NA
2010_152,10,Georgia,NA,NA,NA
2010_154,14,Kosovo,NA,NA,NA
2010_155,0.5,Kosovo,NA,NA,NA
2010_156,9,Kosovo,NA,NA,NA
2010_157,7,Kosovo,NA,NA,NA
2010_159,27,Nigeria,NA,NA,NA
2010_160,6,Nigeria,NA,NA,NA
2010_161,1,Nigeria,NA,NA,NA
2010_162,22,Nigeria,NA,NA,NA
2010_163,1,Nigeria,NA,NA,NA
2010_166,27,Iraq,NA,NA,NA
2010_167,9,Iraq,NA,NA,NA
2010_168,9,Iraq,NA,NA,NA
2010_169,9,Iraq,NA,NA,NA
2010_171,36,Kosovo,NA,NA,NA
2010_172,27,Kosovo,NA,NA,NA
2010_173,2,Kosovo,NA,NA,NA
2010_175,35,Georgia,NA,NA,NA
2010_176,12,Georgia,NA,NA,NA
2010_177,8,Georgia,NA,NA,NA
2010_178,4,Georgia,NA,NA,NA
2010_181,8.5,Nigeria,NA,NA,NA
2010_182,4.5,Nigeria,NA,NA,NA
2010_183,2.5,Nigeria,NA,NA,NA
2010_184,2,Nigeria,NA,NA,NA
2010_185,1,Nigeria,NA,NA,NA
2010_186,1,Nigeria,NA,NA,NA
2010_187,1.5,Nigeria,NA,NA,NA
2010_188,2.5,Nigeria,NA,NA,NA
2010_189,0.5,Nigeria,NA,NA,NA
2010_191,28,Nigeria,NA,NA,NA
2010_192,3,Nigeria,NA,NA,NA
2010_193,5,Nigeria,NA,NA,NA
2010_195,17,Ukraine,NA,NA,NA
2010_196,5,Ukraine,NA,NA,NA
2010_197,2,Ukraine,NA,NA,NA
2010_199,44,Nigeria,NA,NA,NA
2010_200,39,Nigeria,NA,NA,NA
2010_201,6,Nigeria,NA,NA,NA
2010_202,4,Nigeria,NA,NA,NA
2010_203,1,Nigeria,NA,NA,NA
2010_205,40,Nigeria,NA,NA,NA
2010_206,6,Nigeria,NA,NA,NA
2010_207,1,Nigeria,NA,NA,NA
2010_208,5,Nigeria,NA,NA,NA
2010_209,6,Nigeria,NA,NA,NA
2010_210,1,Nigeria,NA,NA,NA
2010_211,1,Nigeria,NA,NA,NA
2010_213,39,Kosovo,NA,NA,NA
2010_214,22,Kosovo,NA,NA,NA
2010_215,13,Kosovo,NA,NA,NA
2010_216,1,Kosovo,NA,NA,NA
2010_1,18,Albania,NA,NA,NA
2010_2,0.5,Albania,NA,NA,NA
2010_3,1.5,Albania,NA,NA,NA
2010_4,2,Albania,NA,NA,NA
2010_5,4.5,Albania,NA,NA,NA
2010_19,56,Ecuador,NA,NA,NA
2010_20,0.5,Ecuador,NA,NA,NA
2010_21,0,Ecuador,NA,NA,NA
2010_22,0,Ecuador,NA,NA,NA
2010_23,2.5,Ecuador,NA,NA,NA
2010_35,24,Albania,NA,NA,NA
2010_36,1,Albania,NA,NA,NA
2010_37,1.5,Albania,NA,NA,NA
2010_38,0.5,Albania,NA,NA,NA
2010_50,6,Gambia,NA,NA,NA
2010_51,1,Gambia,NA,NA,NA
2010_52,3.5,Gambia,NA,NA,NA
2010_53,1,Gambia,NA,NA,NA
2010_54,10.5,Gambia,NA,NA,NA
2010_55,0.5,Gambia,NA,NA,NA
2010_56,0.5,Gambia,NA,NA,NA
2010_57,0.5,Gambia,NA,NA,NA
2010_58,0.5,Gambia,NA,NA,NA
2010_67,12.5,Albania,NA,NA,NA
2010_68,2.5,Albania,NA,NA,NA
2010_69,0.5,Albania,NA,NA,NA
2010_77,4,Armenia,NA,NA,NA
2010_78,2,Armenia,NA,NA,NA
2010_79,1,Armenia,NA,NA,NA
2010_80,6.5,Armenia,NA,NA,NA
2010_81,1.5,Armenia,NA,NA,NA
2010_91,5,Cameroon,NA,NA,NA
2010_92,2,Cameroon,NA,NA,NA
2010_93,2,Cameroon,NA,NA,NA
2010_94,7,Cameroon,NA,NA,NA
2010_99,4,Armenia,NA,NA,NA
2010_100,6,Armenia,NA,NA,NA
2010_101,1.5,Armenia,NA,NA,NA
2010_102,0,Armenia,NA,NA,NA
2010_103,2.5,Armenia,NA,NA,NA
2010_111,46.5,Ecuador,NA,NA,NA
2010_112,1,Ecuador,NA,NA,NA
2010_113,0.5,Ecuador,NA,NA,NA
2010_114,0.5,Ecuador,NA,NA,NA
2010_154,14,Albania,NA,NA,NA
2010_155,0.5,Albania,NA,NA,NA
2010_156,9,Albania,NA,NA,NA
2010_157,7,Albania,NA,NA,NA
2010_181,8.5,Cameroon,NA,NA,NA
2010_182,4.5,Cameroon,NA,NA,NA
2010_183,2.5,Cameroon,NA,NA,NA
2010_184,2,Cameroon,NA,NA,NA
2010_185,1,Cameroon,NA,NA,NA
2010_186,1,Cameroon,NA,NA,NA
2010_187,1.5,Cameroon,NA,NA,NA
2010_188,2.5,Cameroon,NA,NA,NA
2010_189,0.5,Cameroon,NA,NA,NA
2010_6,NA,Kosovo,NA,NA,NA
2010_8,NA,Nigeria,NA,NA,NA
2010_18,NA,Nigeria,NA,NA,NA
2010_24,NA,Colombia,NA,NA,NA
2010_25,NA,Burundi,NA,NA,NA
2010_26,NA,Burundi,NA,NA,NA
2010_27,NA,Burundi,NA,NA,NA
2010_28,NA,Burundi,NA,NA,NA
2010_31,NA,Nigeria,NA,NA,NA
2010_34,NA,Nigeria,NA,NA,NA
2010_39,NA,Kosovo,NA,NA,NA
2010_46,NA,Georgia,NA,NA,NA
2010_49,NA,Iraq,NA,NA,NA
2010_59,NA,Nigeria,NA,NA,NA
2010_66,NA,Nigeria,NA,NA,NA
2010_70,NA,Kosovo,NA,NA,NA
2010_76,NA,Nigeria,NA,NA,NA
2010_82,NA,Georgia,NA,NA,NA
2010_85,NA,Georgia,NA,NA,NA
2010_90,NA,Kosovo,NA,NA,NA
2010_95,NA,Nigeria,NA,NA,NA
2010_98,NA,Nigeria,NA,NA,NA
2010_104,NA,Georgia,NA,NA,NA
2010_110,NA,Nigeria,NA,NA,NA
2010_115,NA,Colombia,NA,NA,NA
2010_119,NA,Kosovo,NA,NA,NA
2010_124,NA,Ukraine,NA,NA,NA
2010_130,NA,Iraq,NA,NA,NA
2010_136,NA,Nigeria,NA,NA,NA
2010_138,NA,Nigeria,NA,NA,NA
2010_143,NA,Nigeria,NA,NA,NA
2010_148,NA,Kosovo,NA,NA,NA
2010_153,NA,Georgia,NA,NA,NA
2010_158,NA,Kosovo,NA,NA,NA
2010_164,NA,Nigeria,NA,NA,NA
2010_165,NA,Nigeria,NA,NA,NA
2010_170,NA,Iraq,NA,NA,NA
2010_174,NA,Kosovo,NA,NA,NA
2010_179,NA,Georgia,NA,NA,NA
2010_180,NA,Georgia,NA,NA,NA
2010_190,NA,Nigeria,NA,NA,NA
2010_194,NA,Nigeria,NA,NA,NA
2010_198,NA,Ukraine,NA,NA,NA
2010_204,NA,Nigeria,NA,NA,NA
2010_212,NA,Nigeria,NA,NA,NA
2010_217,NA,Kosovo,NA,NA,NA
2010_218,NA,Syria,NA,NA,NA
2010_219,NA,Syria,NA,NA,NA
2010_6,NA,Albania,NA,NA,NA
2010_24,NA,Ecuador,NA,NA,NA
2010_39,NA,Albania,NA,NA,NA
2010_59,NA,Gambia,NA,NA,NA
2010_70,NA,Albania,NA,NA,NA
2010_82,NA,Armenia,NA,NA,NA
2010_95,NA,Cameroon,NA,NA,NA
2010_104,NA,Armenia,NA,NA,NA
2010_115,NA,Ecuador,NA,NA,NA
2010_158,NA,Albania,NA,NA,NA
2010_190,NA,Cameroon,NA,NA,NA
2009_1,34,Nigeria,NA,NA,NA
2009_2,45,Nigeria,NA,NA,NA
2009_3,5,Nigeria,NA,NA,NA
2009_4,2,Nigeria,NA,NA,NA
2009_5,44,Colombia,NA,NA,NA
2009_6,2.5,Colombia,NA,NA,NA
2009_7,1.5,Colombia,NA,NA,NA
2009_8,32,Nigeria,NA,NA,NA
2009_9,1,Nigeria,NA,NA,NA
2009_10,3,Nigeria,NA,NA,NA
2009_11,4,Nigeria,NA,NA,NA
2009_12,1,Nigeria,NA,NA,NA
2009_13,10,Nigeria,NA,NA,NA
2009_14,4,Nigeria,NA,NA,NA
2009_15,4,Nigeria,NA,NA,NA
2009_16,13,Nigeria,NA,NA,NA
2009_17,1,Nigeria,NA,NA,NA
2009_18,6,Nigeria,NA,NA,NA
2009_19,10,Nigeria,NA,NA,NA
2009_20,5,Georgia,NA,NA,NA
2009_21,2,Georgia,NA,NA,NA
2009_22,1,Georgia,NA,NA,NA
2009_23,57,Mongolia,NA,NA,NA
2009_24,1,Mongolia,NA,NA,NA
2009_25,3,Mongolia,NA,NA,NA
2009_26,7,Nigeria,NA,NA,NA
2009_27,4,Nigeria,NA,NA,NA
2009_28,0.5,Nigeria,NA,NA,NA
2009_29,1,Nigeria,NA,NA,NA
2009_30,1.5,Nigeria,NA,NA,NA
2009_31,2.5,Nigeria,NA,NA,NA
2009_32,8,Nigeria,NA,NA,NA
2009_33,1.5,Nigeria,NA,NA,NA
2009_34,0,Nigeria,NA,NA,NA
2009_35,7,Kosovo,NA,NA,NA
2009_36,9,Kosovo,NA,NA,NA
2009_37,1.5,Kosovo,NA,NA,NA
2009_38,4.5,Kosovo,NA,NA,NA
2009_39,1.5,Kosovo,NA,NA,NA
2009_40,2.5,Ivory Coast,NA,NA,NA
2009_41,0.5,Ivory Coast,NA,NA,NA
2009_42,25,Nigeria,NA,NA,NA
2009_43,21,Nigeria,NA,NA,NA
2009_44,1,Nigeria,NA,NA,NA
2009_45,7,Nigeria,NA,NA,NA
2009_46,7,Nigeria,NA,NA,NA
2009_47,1,Nigeria,NA,NA,NA
2009_48,12,Kosovo,NA,NA,NA
2009_49,3,Kosovo,NA,NA,NA
2009_50,1,Kosovo,NA,NA,NA
2009_51,34,Nigeria,NA,NA,NA
2009_52,1,Nigeria,NA,NA,NA
2009_53,1,Nigeria,NA,NA,NA
2009_54,4,Nigeria,NA,NA,NA
2009_55,17,Nigeria,NA,NA,NA
2009_56,1,Nigeria,NA,NA,NA
2009_57,10,Nigeria,NA,NA,NA
2009_58,1,Nigeria,NA,NA,NA
2009_59,9,Nigeria,NA,NA,NA
2009_60,1,Nigeria,NA,NA,NA
2009_61,11,Nigeria,NA,NA,NA
2009_62,1,Nigeria,NA,NA,NA
2009_63,3,Nigeria,NA,NA,NA
2009_64,1,Nigeria,NA,NA,NA
2009_65,4,Nigeria,NA,NA,NA
2009_66,4,Nigeria,NA,NA,NA
2009_67,1,Nigeria,NA,NA,NA
2009_69,83,Vietnam,NA,NA,NA
2009_70,29,Vietnam,NA,NA,NA
2009_72,7,Georgia,NA,NA,NA
2009_73,3.5,Georgia,NA,NA,NA
2009_74,1,Georgia,NA,NA,NA
2009_75,2,Georgia,NA,NA,NA
2009_76,4,Georgia,NA,NA,NA
2009_77,3.5,Georgia,NA,NA,NA
2009_78,0,Georgia,NA,NA,NA
2009_79,57,Nigeria,NA,NA,NA
2009_80,32,Nigeria,NA,NA,NA
2009_81,1,Nigeria,NA,NA,NA
2009_82,3,Nigeria,NA,NA,NA
2009_83,3,Nigeria,NA,NA,NA
2009_84,21,Nigeria,NA,NA,NA
2009_85,6,Nigeria,NA,NA,NA
2009_86,6,Nigeria,NA,NA,NA
2009_87,6,Nigeria,NA,NA,NA
2009_88,6,Nigeria,NA,NA,NA
2009_89,2,Nigeria,NA,NA,NA
2009_90,2,Nigeria,NA,NA,NA
2009_91,1,Nigeria,NA,NA,NA
2009_92,2,Georgia,NA,NA,NA
2009_93,3,Georgia,NA,NA,NA
2009_94,1,Georgia,NA,NA,NA
2009_95,1,Georgia,NA,NA,NA
2009_96,0,Georgia,NA,NA,NA
2009_97,6,Nigeria,NA,NA,NA
2009_98,10,Nigeria,NA,NA,NA
2009_99,3,Nigeria,NA,NA,NA
2009_100,1,Nigeria,NA,NA,NA
2009_101,13,Nigeria,NA,NA,NA
2009_102,2,Nigeria,NA,NA,NA
2009_103,1,Nigeria,NA,NA,NA
2009_104,14,Nigeria,NA,NA,NA
2009_106,15,Kosovo,NA,NA,NA
2009_107,3,Kosovo,NA,NA,NA
2009_108,4.5,Kosovo,NA,NA,NA
2009_109,2.5,Kosovo,NA,NA,NA
2009_110,0,Kosovo,NA,NA,NA
2009_111,38,Ecuador,NA,NA,NA
2009_112,2,Ecuador,NA,NA,NA
2009_113,2.5,Ecuador,NA,NA,NA
2009_114,0,Ecuador,NA,NA,NA
2009_115,0,Ecuador,NA,NA,NA
2009_116,36,Nigeria,NA,NA,NA
2009_117,5,Nigeria,NA,NA,NA
2009_118,1,Nigeria,NA,NA,NA
2009_119,4,Nigeria,NA,NA,NA
2009_120,1,Nigeria,NA,NA,NA
2009_121,2,Nigeria,NA,NA,NA
2009_122,1,Nigeria,NA,NA,NA
2009_124,14,Georgia,NA,NA,NA
2009_125,14,Georgia,NA,NA,NA
2009_126,2,Georgia,NA,NA,NA
2009_127,6.5,Nigeria,NA,NA,NA
2009_128,3.5,Nigeria,NA,NA,NA
2009_129,1.5,Nigeria,NA,NA,NA
2009_130,3.5,Nigeria,NA,NA,NA
2009_131,0,Nigeria,NA,NA,NA
2009_132,48,Nigeria,NA,NA,NA
2009_133,7,Nigeria,NA,NA,NA
2009_134,2,Nigeria,NA,NA,NA
2009_135,1,Nigeria,NA,NA,NA
2009_137,60,Mongolia,NA,NA,NA
2009_138,3,Mongolia,NA,NA,NA
2009_141,28,Nigeria,NA,NA,NA
2009_142,3,Nigeria,NA,NA,NA
2009_143,1,Nigeria,NA,NA,NA
2009_144,1,Nigeria,NA,NA,NA
2009_145,3,Nigeria,NA,NA,NA
2009_146,7,Nigeria,NA,NA,NA
2009_147,4,Nigeria,NA,NA,NA
2009_149,12,Nigeria,NA,NA,NA
2009_150,11,Nigeria,NA,NA,NA
2009_152,4,Georgia,NA,NA,NA
2009_153,6,Georgia,NA,NA,NA
2009_154,15,Georgia,NA,NA,NA
2009_155,15,Georgia,NA,NA,NA
2009_156,11,Georgia,NA,NA,NA
2009_158,20,Kosovo,NA,NA,NA
2009_159,2.5,Kosovo,NA,NA,NA
2009_160,3.5,Kosovo,NA,NA,NA
2009_161,10.5,Kosovo,NA,NA,NA
2009_162,0.5,Kosovo,NA,NA,NA
2009_163,0,Kosovo,NA,NA,NA
2009_164,46,Nigeria,NA,NA,NA
2009_165,6,Nigeria,NA,NA,NA
2009_5,44,Ecuador,NA,NA,NA
2009_6,2.5,Ecuador,NA,NA,NA
2009_7,1.5,Ecuador,NA,NA,NA
2009_26,7,Cameroon,NA,NA,NA
2009_27,4,Cameroon,NA,NA,NA
2009_28,0.5,Cameroon,NA,NA,NA
2009_29,1,Cameroon,NA,NA,NA
2009_30,1.5,Cameroon,NA,NA,NA
2009_31,2.5,Cameroon,NA,NA,NA
2009_32,8,Cameroon,NA,NA,NA
2009_33,1.5,Cameroon,NA,NA,NA
2009_34,0,Cameroon,NA,NA,NA
2009_35,7,Albania,NA,NA,NA
2009_36,9,Albania,NA,NA,NA
2009_37,1.5,Albania,NA,NA,NA
2009_38,4.5,Albania,NA,NA,NA
2009_39,1.5,Albania,NA,NA,NA
2009_40,2.5,Togo,NA,NA,NA
2009_41,0.5,Togo,NA,NA,NA
2009_48,12,Albania,NA,NA,NA
2009_49,3,Albania,NA,NA,NA
2009_50,1,Albania,NA,NA,NA
2009_72,7,Armenia,NA,NA,NA
2009_73,3.5,Armenia,NA,NA,NA
2009_74,1,Armenia,NA,NA,NA
2009_75,2,Armenia,NA,NA,NA
2009_76,4,Armenia,NA,NA,NA
2009_77,3.5,Armenia,NA,NA,NA
2009_78,0,Armenia,NA,NA,NA
2009_92,2,Armenia,NA,NA,NA
2009_93,3,Armenia,NA,NA,NA
2009_94,1,Armenia,NA,NA,NA
2009_95,1,Armenia,NA,NA,NA
2009_96,0,Armenia,NA,NA,NA
2009_106,15,Albania,NA,NA,NA
2009_107,3,Albania,NA,NA,NA
2009_108,4.5,Albania,NA,NA,NA
2009_109,2.5,Albania,NA,NA,NA
2009_110,0,Albania,NA,NA,NA
2009_111,38,Colombia,NA,NA,NA
2009_112,2,Colombia,NA,NA,NA
2009_113,2.5,Colombia,NA,NA,NA
2009_114,0,Colombia,NA,NA,NA
2009_115,0,Colombia,NA,NA,NA
2009_127,6.5,Gambia,NA,NA,NA
2009_128,3.5,Gambia,NA,NA,NA
2009_129,1.5,Gambia,NA,NA,NA
2009_130,3.5,Gambia,NA,NA,NA
2009_131,0,Gambia,NA,NA,NA
2009_158,20,Albania,NA,NA,NA
2009_159,2.5,Albania,NA,NA,NA
2009_160,3.5,Albania,NA,NA,NA
2009_161,10.5,Albania,NA,NA,NA
2009_162,0.5,Albania,NA,NA,NA
2009_163,0,Albania,NA,NA,NA
2009_68,NA,Nigeria,NA,NA,NA
2009_71,NA,Vietnam,NA,NA,NA
2009_105,NA,Nigeria,NA,NA,NA
2009_123,NA,Nigeria,NA,NA,NA
2009_136,NA,Nigeria,NA,NA,NA
2009_139,NA,Mongolia,NA,NA,NA
2009_140,NA,Mongolia,NA,NA,NA
2009_148,NA,Nigeria,NA,NA,NA
2009_151,NA,Nigeria,NA,NA,NA
2009_157,NA,Georgia,NA,NA,NA
2008_1,16,Pakistan,NA,NA,NA
2008_2,4,Pakistan,NA,NA,NA
2008_3,2,Pakistan,NA,NA,NA
2008_4,3,Pakistan,NA,NA,NA
2008_5,1,Pakistan,NA,NA,NA
2008_6,48.5,Ecuador,NA,NA,NA
2008_7,1.5,Ecuador,NA,NA,NA
2008_8,1.5,Ecuador,NA,NA,NA
2008_9,1,Ghana,NA,NA,NA
2008_10,1,Ghana,NA,NA,NA
2008_11,4,Ghana,NA,NA,NA
2008_12,40,Nigeria,NA,NA,NA
2008_13,3,Nigeria,NA,NA,NA
2008_14,2,Nigeria,NA,NA,NA
2008_15,1,Nigeria,NA,NA,NA
2008_16,2,Nigeria,NA,NA,NA
2008_17,3,Nigeria,NA,NA,NA
2008_18,13,Kosovo,NA,NA,NA
2008_19,4,Kosovo,NA,NA,NA
2008_20,62,Bangladesh,NA,NA,NA
2008_21,5,Bangladesh,NA,NA,NA
2008_22,1,Bangladesh,NA,NA,NA
2008_23,1,Bangladesh,NA,NA,NA
2008_24,48,Ecuador,NA,NA,NA
2008_25,1,Ecuador,NA,NA,NA
2008_26,0.5,Ecuador,NA,NA,NA
2008_27,25,Nigeria,NA,NA,NA
2008_28,5,Nigeria,NA,NA,NA
2008_29,8,Nigeria,NA,NA,NA
2008_30,7,Nigeria,NA,NA,NA
2008_31,1,Nigeria,NA,NA,NA
2008_32,4,Nigeria,NA,NA,NA
2008_33,3,Nigeria,NA,NA,NA
2008_34,4,Nigeria,NA,NA,NA
2008_35,4,Nigeria,NA,NA,NA
2008_36,4,Nigeria,NA,NA,NA
2008_37,7,Nigeria,NA,NA,NA
2008_38,7,Nigeria,NA,NA,NA
2008_39,2.5,Nigeria,NA,NA,NA
2008_40,1.5,Nigeria,NA,NA,NA
2008_41,2.5,Nigeria,NA,NA,NA
2008_42,9,Nigeria,NA,NA,NA
2008_43,37,Pakistan,NA,NA,NA
2008_44,9,Pakistan,NA,NA,NA
2008_45,5,Pakistan,NA,NA,NA
2008_46,16,Pakistan,NA,NA,NA
2008_47,4,Pakistan,NA,NA,NA
2008_48,7,Pakistan,NA,NA,NA
2008_49,2,Pakistan,NA,NA,NA
2008_50,35,Mongolia,NA,NA,NA
2008_51,6,Mongolia,NA,NA,NA
2008_52,3,Mongolia,NA,NA,NA
2008_53,1.5,Nigeria,NA,NA,NA
2008_54,8.5,Nigeria,NA,NA,NA
2008_55,8.5,Nigeria,NA,NA,NA
2008_56,1,Nigeria,NA,NA,NA
2008_57,0.5,Nigeria,NA,NA,NA
2008_58,0.5,Nigeria,NA,NA,NA
2008_59,0.5,Nigeria,NA,NA,NA
2008_60,7,Nigeria,NA,NA,NA
2008_61,1,Nigeria,NA,NA,NA
2008_62,2,Nigeria,NA,NA,NA
2008_63,3.5,Nigeria,NA,NA,NA
2008_64,44,Ecuador,NA,NA,NA
2008_65,1,Ecuador,NA,NA,NA
2008_66,0.5,Ecuador,NA,NA,NA
2008_67,14,Nigeria,NA,NA,NA
2008_68,10,Nigeria,NA,NA,NA
2008_69,5,Nigeria,NA,NA,NA
2008_70,2,Nigeria,NA,NA,NA
2008_71,2,Nigeria,NA,NA,NA
2008_72,1,Nigeria,NA,NA,NA
2008_6,48.5,Colombia,NA,NA,NA
2008_7,1.5,Colombia,NA,NA,NA
2008_8,1.5,Colombia,NA,NA,NA
2008_24,48,Colombia,NA,NA,NA
2008_25,1,Colombia,NA,NA,NA
2008_26,0.5,Colombia,NA,NA,NA
2008_39,2.5,Gambia,NA,NA,NA
2008_40,1.5,Gambia,NA,NA,NA
2008_41,2.5,Gambia,NA,NA,NA
2008_42,9,Gambia,NA,NA,NA
2008_53,1.5,Gambia,NA,NA,NA
2008_54,8.5,Gambia,NA,NA,NA
2008_55,8.5,Gambia,NA,NA,NA
2008_56,1,Gambia,NA,NA,NA
2008_57,0.5,Gambia,NA,NA,NA
2008_58,0.5,Gambia,NA,NA,NA
2008_59,0.5,Gambia,NA,NA,NA
